Path	Start	Prob_imm	isStart	IUPAC	MonoIDs	Monosaccs	Existing glycan
660	SBID16184	0.9454285502433777	False	QuiNAc(a1-3)GalNAcOPCho(b1-3)GalOS(b1-3)GalNAc	[9, 28, 181, 23]	['QuiNAc', 'GalNAcOPCho', 'GalOS', 'GalNAc']	Novel
660	SBID16184	0.9938772320747375	False	QuiNAc(a1-3)GalNAcOPCho(b1-3)GalOS(b1-3)DDManHepOPGroA	[384, 28, 181, 23]	['QuiNAc', 'GalNAcOPCho', 'GalOS', 'DDManHepOPGroA']	Novel
660	SBID16184	0.9940556287765503	False	QuiNAc(a1-3)GalNAcOPCho(b1-3)IdoOSA(b1-3)DDManHepOPGroA	[384, 51, 181, 23]	['QuiNAc', 'GalNAcOPCho', 'IdoOSA', 'DDManHepOPGroA']	Novel
660	SBID16184	0.9713220000267029	False	GalOP(a1-3)GalNAcOPCho(b1-3)IdoOSA(b1-3)DDManHepOPGroA	[384, 51, 181, 61]	['GalOP', 'GalNAcOPCho', 'IdoOSA', 'DDManHepOPGroA']	Novel
660	SBID16184	0.9849401116371155	False	GlcA(a1-3)GalNAcOPCho(b1-3)IdoOSA(b1-3)DDManHepOPGroA	[384, 51, 181, 14]	['GlcA', 'GalNAcOPCho', 'IdoOSA', 'DDManHepOPGroA']	Novel
661	SBID16184	0.6871911287307739	True	GalNAc(a1-3)Gal(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 4, 9]	['GalNAc', 'Gal', 'GlcNAc', 'GalNAc']	Non-immunogenic
661	SBID16184	0.757594883441925	False	GalNAc(a1-3)GalNAc(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 9, 9]	['GalNAc', 'GalNAc', 'GlcNAc', 'GalNAc']	Novel
661	SBID16184	0.90501868724823	False	GalNAc(a1-3)GalNAc(b1-3)GalNAc(b1-3)GalNAc	[9, 9, 9, 9]	['GalNAc', 'GalNAc', 'GalNAc', 'GalNAc']	Novel
661	SBID16184	0.952032744884491	False	GalNAc(a1-3)GalNAc(b1-3)GalNAc(b1-3)LyxHexOMe	[265, 9, 9, 9]	['GalNAc', 'GalNAc', 'GalNAc', 'LyxHexOMe']	Novel
661	SBID16184	0.9858400821685791	False	GalNAc(a1-3)L-QuiNAc(b1-3)GalNAc(b1-3)LyxHexOMe	[265, 9, 90, 9]	['GalNAc', 'L-QuiNAc', 'GalNAc', 'LyxHexOMe']	Novel
661	SBID16184	0.9812415838241577	False	GalNAc(a1-3)L-QuiNAc(b1-3)LDManHepOP(b1-3)LyxHexOMe	[265, 25, 90, 9]	['GalNAc', 'L-QuiNAc', 'LDManHepOP', 'LyxHexOMe']	Novel
661	SBID16184	0.9979670643806458	False	Pse(a1-3)L-QuiNAc(b1-3)LDManHepOP(b1-3)LyxHexOMe	[265, 25, 90, 192]	['Pse', 'L-QuiNAc', 'LDManHepOP', 'LyxHexOMe']	Novel
661	SBID16184	0.9991838335990906	False	Pse(a1-3)L-QuiNAc(b1-3)D-FucNAc(b1-3)LyxHexOMe	[265, 34, 90, 192]	['Pse', 'L-QuiNAc', 'D-FucNAc', 'LyxHexOMe']	Novel
661	SBID16184	0.9991126656532288	False	Pse(a1-3)L-QuiNAc(b1-3)RhaOAc(b1-3)LyxHexOMe	[265, 52, 90, 192]	['Pse', 'L-QuiNAc', 'RhaOAc', 'LyxHexOMe']	Novel
661	SBID16184	0.9993447661399841	False	Pse(a1-3)L-QuiNAc(b1-3)QuiNAc(b1-3)LyxHexOMe	[265, 23, 90, 192]	['Pse', 'L-QuiNAc', 'QuiNAc', 'LyxHexOMe']	Novel
661	SBID16184	0.9991961121559143	False	Pse(a1-3)L-QuiNAc(b1-3)RibOPEtn-ol(b1-3)LyxHexOMe	[265, 412, 90, 192]	['Pse', 'L-QuiNAc', 'RibOPEtn-ol', 'LyxHexOMe']	Novel
662	SBID16184	0.6871911287307739	True	GalNAc(a1-3)Gal(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 4, 9]	['GalNAc', 'Gal', 'GlcNAc', 'GalNAc']	Non-immunogenic
662	SBID16184	0.9213585257530212	False	GalNAc(a1-3)LDManHep(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 13, 9]	['GalNAc', 'LDManHep', 'GlcNAc', 'GalNAc']	Novel
662	SBID16184	0.8790922164916992	False	GalNAc(a1-3)LDManHepOPEtn(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 22, 9]	['GalNAc', 'LDManHepOPEtn', 'GlcNAc', 'GalNAc']	Novel
662	SBID16184	0.9914880990982056	False	GalNAc(a1-3)LDManHepOPEtn(b1-3)GlcNAc(b1-3)Gal	[4, 5, 22, 9]	['GalNAc', 'LDManHepOPEtn', 'GlcNAc', 'Gal']	Novel
662	SBID16184	0.9942796230316162	False	GalNAc(a1-3)LDManHepOPEtn(b1-3)Gal(b1-3)Gal	[4, 4, 22, 9]	['GalNAc', 'LDManHepOPEtn', 'Gal', 'Gal']	Novel
662	SBID16184	0.9865434765815735	False	GalNAc(a1-3)LDManHepOPEtn(b1-3)Gal(b1-3)Glc	[6, 4, 22, 9]	['GalNAc', 'LDManHepOPEtn', 'Gal', 'Glc']	Novel
662	SBID16184	0.9898367524147034	False	GalNAc(a1-3)LDManHepOPEtn(b1-3)Gal(b1-3)D-4dThrHexA4en	[175, 4, 22, 9]	['GalNAc', 'LDManHepOPEtn', 'Gal', 'D-4dThrHexA4en']	Novel
662	SBID16184	0.996829092502594	False	Rib-ol(a1-3)LDManHepOPEtn(b1-3)Gal(b1-3)D-4dThrHexA4en	[175, 4, 22, 112]	['Rib-ol', 'LDManHepOPEtn', 'Gal', 'D-4dThrHexA4en']	Novel
662	SBID16184	0.9982582926750183	False	Rib-ol(a1-3)L-QuiNAc(b1-3)Gal(b1-3)D-4dThrHexA4en	[175, 4, 90, 112]	['Rib-ol', 'L-QuiNAc', 'Gal', 'D-4dThrHexA4en']	Novel
662	SBID16184	0.995980978012085	False	Rib-ol(a1-3)L-QuiNAc(b1-3)GalOS(b1-3)D-4dThrHexA4en	[175, 28, 90, 112]	['Rib-ol', 'L-QuiNAc', 'GalOS', 'D-4dThrHexA4en']	Novel
662	SBID16184	0.9986530542373657	False	Rib-ol(a1-3)L-QuiNAc(b1-3)GlcA(b1-3)D-4dThrHexA4en	[175, 14, 90, 112]	['Rib-ol', 'L-QuiNAc', 'GlcA', 'D-4dThrHexA4en']	Novel
663	SBID16184	0.6871911287307739	True	GalNAc(a1-3)Gal(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 4, 9]	['GalNAc', 'Gal', 'GlcNAc', 'GalNAc']	Non-immunogenic
663	SBID16184	0.9335429668426514	False	GalNAc(a1-3)Gal(b1-3)GlcNAc(b1-3)Glc	[6, 5, 4, 9]	['GalNAc', 'Gal', 'GlcNAc', 'Glc']	Novel
663	SBID16184	0.9859267473220825	False	GalNAc(a1-3)Gal(b1-3)GlcNAc(b1-3)Galf	[21, 5, 4, 9]	['GalNAc', 'Gal', 'GlcNAc', 'Galf']	Novel
663	SBID16184	0.9883356094360352	False	GalNAc(a1-3)Gal(b1-3)Fuc(b1-3)Galf	[21, 8, 4, 9]	['GalNAc', 'Gal', 'Fuc', 'Galf']	Novel
663	SBID16184	0.9911013841629028	False	Ara(a1-3)Gal(b1-3)Fuc(b1-3)Galf	[21, 8, 4, 32]	['Ara', 'Gal', 'Fuc', 'Galf']	Novel
663	SBID16184	0.9258082509040833	False	Man(a1-3)Gal(b1-3)Fuc(b1-3)Galf	[21, 8, 4, 7]	['Man', 'Gal', 'Fuc', 'Galf']	Novel
663	SBID16184	0.39191409945487976	False	Man(a1-3)Gal(b1-3)Fuc(b1-3)Man	[7, 8, 4, 7]	['Man', 'Gal', 'Fuc', 'Man']	Novel
663	SBID16184	0.7950875759124756	False	Rha(a1-3)Gal(b1-3)Fuc(b1-3)Man	[7, 8, 4, 10]	['Rha', 'Gal', 'Fuc', 'Man']	Novel
663	SBID16184	0.9956325888633728	False	Rha(a1-3)Gal(b1-3)Fuc(b1-3)Gal	[4, 8, 4, 10]	['Rha', 'Gal', 'Fuc', 'Gal']	Novel
663	SBID16184	0.9816687703132629	False	D-RhaOMe(a1-3)Gal(b1-3)Fuc(b1-3)Gal	[4, 8, 4, 101]	['D-RhaOMe', 'Gal', 'Fuc', 'Gal']	Novel
663	SBID16184	0.5267181992530823	False	D-RhaOMe(a1-3)Gal(b1-3)Fuc(b1-3)GalNAc	[9, 8, 4, 101]	['D-RhaOMe', 'Gal', 'Fuc', 'GalNAc']	Novel
664	SBID16184	0.6871911287307739	True	GalNAc(a1-3)Gal(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 4, 9]	['GalNAc', 'Gal', 'GlcNAc', 'GalNAc']	Non-immunogenic
664	SBID16184	0.7173575758934021	False	GlcNAc(a1-3)Gal(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 4, 5]	['GlcNAc', 'Gal', 'GlcNAc', 'GalNAc']	Unknown
664	SBID16184	0.6871911287307739	False	GalNAc(a1-3)Gal(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 4, 9]	['GalNAc', 'Gal', 'GlcNAc', 'GalNAc']	Non-immunogenic
664	SBID16184	0.914604127407074	False	GalNAc(a1-3)Gal(b1-3)GlcNAc(b1-3)GlcNAcOS	[26, 5, 4, 9]	['GalNAc', 'Gal', 'GlcNAc', 'GlcNAcOS']	Novel
664	SBID16184	0.980699896812439	False	QuiNAcOAc(a1-3)Gal(b1-3)GlcNAc(b1-3)GlcNAcOS	[26, 5, 4, 291]	['QuiNAcOAc', 'Gal', 'GlcNAc', 'GlcNAcOS']	Novel
664	SBID16184	0.9934739470481873	False	QuiNAcOAc(a1-3)Gal(b1-3)GlcNAc(b1-3)Gal	[4, 5, 4, 291]	['QuiNAcOAc', 'Gal', 'GlcNAc', 'Gal']	Novel
664	SBID16184	0.7286351919174194	False	QuiNAcOAc(a1-3)Gal(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 4, 291]	['QuiNAcOAc', 'Gal', 'GlcNAc', 'GalNAc']	Novel
664	SBID16184	0.908709704875946	False	QuiNAcOAc(a1-3)Glc(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 6, 291]	['QuiNAcOAc', 'Glc', 'GlcNAc', 'GalNAc']	Novel
664	SBID16184	0.7286351919174194	False	QuiNAcOAc(a1-3)Gal(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 4, 291]	['QuiNAcOAc', 'Gal', 'GlcNAc', 'GalNAc']	Novel
664	SBID16184	0.9931636452674866	False	QuiNAcOAc(a1-3)Gal(b1-3)GlcNAc(b1-3)GlcNAc	[5, 5, 4, 291]	['QuiNAcOAc', 'Gal', 'GlcNAc', 'GlcNAc']	Novel
664	SBID16184	0.9979356527328491	False	QuiNAcOAc(a1-3)b-Tri-ol(b1-3)GlcNAc(b1-3)GlcNAc	[5, 5, 47, 291]	['QuiNAcOAc', 'b-Tri-ol', 'GlcNAc', 'GlcNAc']	Novel
665	SBID16184	0.6871911287307739	True	GalNAc(a1-3)Gal(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 4, 9]	['GalNAc', 'Gal', 'GlcNAc', 'GalNAc']	Non-immunogenic
665	SBID16184	0.95196533203125	False	GalNAc(a1-3)Gal(b1-3)GlcNAc(b1-3)GlcNAc	[5, 5, 4, 9]	['GalNAc', 'Gal', 'GlcNAc', 'GlcNAc']	Novel
665	SBID16184	0.9936500191688538	False	GlcNAc(a1-3)Gal(b1-3)GlcNAc(b1-3)GlcNAc	[5, 5, 4, 5]	['GlcNAc', 'Gal', 'GlcNAc', 'GlcNAc']	Novel
665	SBID16184	0.9910129904747009	False	GlcNAc(a1-3)Gal(b1-3)GlcNAc(b1-3)Thr	[214, 5, 4, 5]	['GlcNAc', 'Gal', 'GlcNAc', 'Thr']	Novel
665	SBID16184	0.9568526148796082	False	GlcNAc(a1-3)Gal(b1-3)GlcNAcOS(b1-3)Thr	[214, 26, 4, 5]	['GlcNAc', 'Gal', 'GlcNAcOS', 'Thr']	Novel
665	SBID16184	0.9623788595199585	False	GlcOP(a1-3)Gal(b1-3)GlcNAcOS(b1-3)Thr	[214, 26, 4, 54]	['GlcOP', 'Gal', 'GlcNAcOS', 'Thr']	Novel
665	SBID16184	0.9856045842170715	False	GlcOP(a1-3)Gal(b1-3)GlcOS(b1-3)Thr	[214, 77, 4, 54]	['GlcOP', 'Gal', 'GlcOS', 'Thr']	Novel
665	SBID16184	0.9979614019393921	False	GlcOP(a1-3)Gal(b1-3)GlcNAcOAc(b1-3)Thr	[214, 66, 4, 54]	['GlcOP', 'Gal', 'GlcNAcOAc', 'Thr']	Novel
665	SBID16184	0.9942007064819336	False	GlcOP(a1-3)Gal(b1-3)LDManHepOPOPEtn(b1-3)Thr	[214, 327, 4, 54]	['GlcOP', 'Gal', 'LDManHepOPOPEtn', 'Thr']	Novel
665	SBID16184	0.994009256362915	False	GlcOP(a1-3)GalNAc(b1-3)LDManHepOPOPEtn(b1-3)Thr	[214, 327, 9, 54]	['GlcOP', 'GalNAc', 'LDManHepOPOPEtn', 'Thr']	Novel
665	SBID16184	0.9984234571456909	False	GlcOP(a1-3)FucNAc(b1-3)LDManHepOPOPEtn(b1-3)Thr	[214, 327, 40, 54]	['GlcOP', 'FucNAc', 'LDManHepOPOPEtn', 'Thr']	Novel
666	SBID16184	0.6871911287307739	True	GalNAc(a1-3)Gal(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 4, 9]	['GalNAc', 'Gal', 'GlcNAc', 'GalNAc']	Non-immunogenic
666	SBID16184	0.9287227988243103	False	Galf(a1-3)Gal(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 4, 21]	['Galf', 'Gal', 'GlcNAc', 'GalNAc']	Novel
666	SBID16184	0.9983441829681396	False	Galf(a1-3)Gal(b1-3)GlcNAc(b1-3)GalNAcOP	[106, 5, 4, 21]	['Galf', 'Gal', 'GlcNAc', 'GalNAcOP']	Novel
666	SBID16184	0.9977889060974121	False	GlcNOVac(a1-3)Gal(b1-3)GlcNAc(b1-3)GalNAcOP	[106, 5, 4, 281]	['GlcNOVac', 'Gal', 'GlcNAc', 'GalNAcOP']	Novel
666	SBID16184	0.9996140599250793	False	GlcNOVac(a1-3)Gal(b1-3)Glc(b1-3)GalNAcOP	[106, 6, 4, 281]	['GlcNOVac', 'Gal', 'Glc', 'GalNAcOP']	Novel
666	SBID16184	0.9992420673370361	False	GlcNOVac(a1-3)Gal(b1-3)b-Tri-ol(b1-3)GalNAcOP	[106, 47, 4, 281]	['GlcNOVac', 'Gal', 'b-Tri-ol', 'GalNAcOP']	Novel
666	SBID16184	0.9990185499191284	False	GlcNOVac(a1-3)Gal(b1-3)Galf(b1-3)GalNAcOP	[106, 21, 4, 281]	['GlcNOVac', 'Gal', 'Galf', 'GalNAcOP']	Novel
666	SBID16184	0.9978066086769104	False	GlcNOVac(a1-3)Gal(b1-3)Gal(b1-3)GalNAcOP	[106, 4, 4, 281]	['GlcNOVac', 'Gal', 'Gal', 'GalNAcOP']	Novel
666	SBID16184	0.9985916018486023	False	GlcNOVac(a1-3)RhaOAc(b1-3)Gal(b1-3)GalNAcOP	[106, 4, 52, 281]	['GlcNOVac', 'RhaOAc', 'Gal', 'GalNAcOP']	Novel
666	SBID16184	0.9970092177391052	False	GlcNOVac(a1-3)GalNAc(b1-3)Gal(b1-3)GalNAcOP	[106, 4, 9, 281]	['GlcNOVac', 'GalNAc', 'Gal', 'GalNAcOP']	Novel
666	SBID16184	0.9975374937057495	False	GlcNOVac(a1-3)GalNAc(b1-3)GlcNAcOPCho(b1-3)GalNAcOP	[106, 318, 9, 281]	['GlcNOVac', 'GalNAc', 'GlcNAcOPCho', 'GalNAcOP']	Novel
667	SBID16184	0.6871911287307739	True	GalNAc(a1-3)Gal(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 4, 9]	['GalNAc', 'Gal', 'GlcNAc', 'GalNAc']	Non-immunogenic
667	SBID16184	0.8771658539772034	False	FucNAc(a1-3)Gal(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 4, 40]	['FucNAc', 'Gal', 'GlcNAc', 'GalNAc']	Novel
667	SBID16184	0.9120784401893616	False	FucNAc(a1-3)GalNAc(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 9, 40]	['FucNAc', 'GalNAc', 'GlcNAc', 'GalNAc']	Novel
667	SBID16184	0.9810560345649719	False	FucNAc(a1-3)GalNAc(b1-3)QuiNAc(b1-3)GalNAc	[9, 23, 9, 40]	['FucNAc', 'GalNAc', 'QuiNAc', 'GalNAc']	Novel
667	SBID16184	0.9903846979141235	False	FucNAc(a1-3)ManOPyr(b1-3)QuiNAc(b1-3)GalNAc	[9, 23, 135, 40]	['FucNAc', 'ManOPyr', 'QuiNAc', 'GalNAc']	Novel
667	SBID16184	0.9995532631874084	False	FucNAc(a1-3)ManOPyr(b1-3)QuiNAc(b1-3)Pse	[192, 23, 135, 40]	['FucNAc', 'ManOPyr', 'QuiNAc', 'Pse']	Novel
667	SBID16184	0.9994862079620361	False	FucNAc(a1-3)ManOPyr(b1-3)GlcNAcOAc(b1-3)Pse	[192, 66, 135, 40]	['FucNAc', 'ManOPyr', 'GlcNAcOAc', 'Pse']	Novel
667	SBID16184	0.9994588494300842	False	GlcA(a1-3)ManOPyr(b1-3)GlcNAcOAc(b1-3)Pse	[192, 66, 135, 14]	['GlcA', 'ManOPyr', 'GlcNAcOAc', 'Pse']	Novel
667	SBID16184	0.9993014335632324	False	Ribf(a1-3)ManOPyr(b1-3)GlcNAcOAc(b1-3)Pse	[192, 66, 135, 48]	['Ribf', 'ManOPyr', 'GlcNAcOAc', 'Pse']	Novel
667	SBID16184	0.9993140697479248	False	L-XylHex(a1-3)ManOPyr(b1-3)GlcNAcOAc(b1-3)Pse	[192, 66, 135, 268]	['L-XylHex', 'ManOPyr', 'GlcNAcOAc', 'Pse']	Novel
667	SBID16184	0.9996204376220703	False	L-XylHex(a1-3)ManOPyr(b1-3)ManNAcA(b1-3)Pse	[192, 49, 135, 268]	['L-XylHex', 'ManOPyr', 'ManNAcA', 'Pse']	Novel
668	SBID16184	0.6871911287307739	True	GalNAc(a1-3)Gal(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 4, 9]	['GalNAc', 'Gal', 'GlcNAc', 'GalNAc']	Non-immunogenic
668	SBID16184	0.9520801901817322	False	Glc(a1-3)Gal(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 4, 6]	['Glc', 'Gal', 'GlcNAc', 'GalNAc']	Novel
668	SBID16184	0.9969834685325623	False	Glc(a1-3)Gal(b1-3)GlcNAc(b1-3)GlcNAc	[5, 5, 4, 6]	['Glc', 'Gal', 'GlcNAc', 'GlcNAc']	Novel
668	SBID16184	0.9937408566474915	False	Glc(a1-3)Gal(b1-3)GlcNAc(b1-3)GlcNAcOS	[26, 5, 4, 6]	['Glc', 'Gal', 'GlcNAc', 'GlcNAcOS']	Novel
668	SBID16184	0.9860625863075256	False	GlcOAcA(a1-3)Gal(b1-3)GlcNAc(b1-3)GlcNAcOS	[26, 5, 4, 134]	['GlcOAcA', 'Gal', 'GlcNAc', 'GlcNAcOS']	Novel
668	SBID16184	0.9854025840759277	False	GlcOAcA(a1-3)Gal(b1-3)Gal(b1-3)GlcNAcOS	[26, 4, 4, 134]	['GlcOAcA', 'Gal', 'Gal', 'GlcNAcOS']	Novel
668	SBID16184	0.984517514705658	False	GlcOAcA(a1-3)GalOP(b1-3)Gal(b1-3)GlcNAcOS	[26, 4, 61, 134]	['GlcOAcA', 'GalOP', 'Gal', 'GlcNAcOS']	Novel
668	SBID16184	0.9830476641654968	False	GlcOAcA(a1-3)GalOP(b1-3)GalNAc(b1-3)GlcNAcOS	[26, 9, 61, 134]	['GlcOAcA', 'GalOP', 'GalNAc', 'GlcNAcOS']	Novel
668	SBID16184	0.9885453581809998	False	GlcOAcA(a1-3)GalOP(b1-3)D-FucNAc(b1-3)GlcNAcOS	[26, 34, 61, 134]	['GlcOAcA', 'GalOP', 'D-FucNAc', 'GlcNAcOS']	Novel
668	SBID16184	0.9959339499473572	False	GlcOAcA(a1-3)GalOP(b1-3)D-FucNAc(b1-3)GlcA	[14, 34, 61, 134]	['GlcOAcA', 'GalOP', 'D-FucNAc', 'GlcA']	Novel
668	SBID16184	0.9893301129341125	False	GlcOAcA(a1-3)GalOP(b1-3)D-FucNAc(b1-3)GlcNSOS	[50, 34, 61, 134]	['GlcOAcA', 'GalOP', 'D-FucNAc', 'GlcNSOS']	Novel
669	SBID16184	0.6871911287307739	True	GalNAc(a1-3)Gal(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 4, 9]	['GalNAc', 'Gal', 'GlcNAc', 'GalNAc']	Non-immunogenic
669	SBID16184	0.939907968044281	False	GalNAc(a1-3)Gal(b1-3)GlcNAc(b1-3)LDManHepOPPEtn	[58, 5, 4, 9]	['GalNAc', 'Gal', 'GlcNAc', 'LDManHepOPPEtn']	Novel
669	SBID16184	0.9905878305435181	False	a-Tri-ol(a1-3)Gal(b1-3)GlcNAc(b1-3)LDManHepOPPEtn	[58, 5, 4, 45]	['a-Tri-ol', 'Gal', 'GlcNAc', 'LDManHepOPPEtn']	Novel
669	SBID16184	0.9914953708648682	False	a-Tri-ol(a1-3)Gal(b1-3)GalNAc(b1-3)LDManHepOPPEtn	[58, 9, 4, 45]	['a-Tri-ol', 'Gal', 'GalNAc', 'LDManHepOPPEtn']	Novel
669	SBID16184	0.9872406125068665	False	a-Tri-ol(a1-3)Gal(b1-3)Gal(b1-3)LDManHepOPPEtn	[58, 4, 4, 45]	['a-Tri-ol', 'Gal', 'Gal', 'LDManHepOPPEtn']	Novel
669	SBID16184	0.9834723472595215	False	a-Tri-ol(a1-3)GlcOS(b1-3)Gal(b1-3)LDManHepOPPEtn	[58, 4, 77, 45]	['a-Tri-ol', 'GlcOS', 'Gal', 'LDManHepOPPEtn']	Novel
669	SBID16184	0.9942790269851685	False	a-Tri-ol(a1-3)GlcNAc(b1-3)Gal(b1-3)LDManHepOPPEtn	[58, 4, 5, 45]	['a-Tri-ol', 'GlcNAc', 'Gal', 'LDManHepOPPEtn']	Novel
669	SBID16184	0.9988295435905457	False	a-Tri-ol(a1-3)GalNAcA(b1-3)Gal(b1-3)LDManHepOPPEtn	[58, 4, 73, 45]	['a-Tri-ol', 'GalNAcA', 'Gal', 'LDManHepOPPEtn']	Novel
669	SBID16184	0.9980708956718445	False	a-Tri-ol(a1-3)Gal-ol(b1-3)Gal(b1-3)LDManHepOPPEtn	[58, 4, 92, 45]	['a-Tri-ol', 'Gal-ol', 'Gal', 'LDManHepOPPEtn']	Novel
669	SBID16184	0.9990456700325012	False	a-Tri-ol(a1-3)Gal-ol(b1-3)RhaOPGro(b1-3)LDManHepOPPEtn	[58, 353, 92, 45]	['a-Tri-ol', 'Gal-ol', 'RhaOPGro', 'LDManHepOPPEtn']	Novel
669	SBID16184	0.9994621872901917	False	Rha(a1-3)Gal-ol(b1-3)RhaOPGro(b1-3)LDManHepOPPEtn	[58, 353, 92, 10]	['Rha', 'Gal-ol', 'RhaOPGro', 'LDManHepOPPEtn']	Novel
670	SBID16184	0.6871911287307739	True	GalNAc(a1-3)Gal(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 4, 9]	['GalNAc', 'Gal', 'GlcNAc', 'GalNAc']	Non-immunogenic
670	SBID16184	0.9588325023651123	False	Fruf(a1-3)Gal(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 4, 31]	['Fruf', 'Gal', 'GlcNAc', 'GalNAc']	Novel
670	SBID16184	0.9884599447250366	False	Fruf(a1-3)Gal(b1-3)GlcNAc(b1-3)LLManNonUloOFoN-onic	[264, 5, 4, 31]	['Fruf', 'Gal', 'GlcNAc', 'LLManNonUloOFoN-onic']	Novel
670	SBID16184	0.8811975717544556	False	Oli(a1-3)Gal(b1-3)GlcNAc(b1-3)LLManNonUloOFoN-onic	[264, 5, 4, 184]	['Oli', 'Gal', 'GlcNAc', 'LLManNonUloOFoN-onic']	Novel
670	SBID16184	0.833832859992981	False	Oli(a1-3)Gal(b1-3)GalNAcOS(b1-3)LLManNonUloOFoN-onic	[264, 56, 4, 184]	['Oli', 'Gal', 'GalNAcOS', 'LLManNonUloOFoN-onic']	Novel
670	SBID16184	0.9542757868766785	False	Oli(a1-3)Gal(b1-3)GalNAc(b1-3)LLManNonUloOFoN-onic	[264, 9, 4, 184]	['Oli', 'Gal', 'GalNAc', 'LLManNonUloOFoN-onic']	Novel
670	SBID16184	0.8872242569923401	False	Oli(a1-3)GalOS(b1-3)GalNAc(b1-3)LLManNonUloOFoN-onic	[264, 9, 28, 184]	['Oli', 'GalOS', 'GalNAc', 'LLManNonUloOFoN-onic']	Novel
670	SBID16184	0.8373818397521973	False	Oli(a1-3)GalOS(b1-3)Gal(b1-3)LLManNonUloOFoN-onic	[264, 4, 28, 184]	['Oli', 'GalOS', 'Gal', 'LLManNonUloOFoN-onic']	Novel
670	SBID16184	0.7499285936355591	False	Oli(a1-3)GalOS(b1-3)IdoOSOMeA(b1-3)LLManNonUloOFoN-onic	[264, 245, 28, 184]	['Oli', 'GalOS', 'IdoOSOMeA', 'LLManNonUloOFoN-onic']	Novel
670	SBID16184	0.7878294587135315	False	D-FucNAc(a1-3)GalOS(b1-3)IdoOSOMeA(b1-3)LLManNonUloOFoN-onic	[264, 245, 28, 34]	['D-FucNAc', 'GalOS', 'IdoOSOMeA', 'LLManNonUloOFoN-onic']	Novel
670	SBID16184	0.9589208364486694	False	D-FucNAc(a1-3)L-GulNAcA(b1-3)IdoOSOMeA(b1-3)LLManNonUloOFoN-onic	[264, 245, 158, 34]	['D-FucNAc', 'L-GulNAcA', 'IdoOSOMeA', 'LLManNonUloOFoN-onic']	Novel
671	SBID16184	0.6871911287307739	True	GalNAc(a1-3)Gal(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 4, 9]	['GalNAc', 'Gal', 'GlcNAc', 'GalNAc']	Non-immunogenic
671	SBID16184	0.8043994903564453	False	GalNAc(a1-3)Gal(b1-3)Gal(b1-3)GalNAc	[9, 4, 4, 9]	['GalNAc', 'Gal', 'Gal', 'GalNAc']	Novel
671	SBID16184	0.9745270609855652	False	GalNAc(a1-3)Gal(b1-3)Gal(b1-3)Gal	[4, 4, 4, 9]	['GalNAc', 'Gal', 'Gal', 'Gal']	Novel
671	SBID16184	0.8043994903564453	False	GalNAc(a1-3)Gal(b1-3)Gal(b1-3)GalNAc	[9, 4, 4, 9]	['GalNAc', 'Gal', 'Gal', 'GalNAc']	Novel
671	SBID16184	0.9373363256454468	False	QuiNAc(a1-3)Gal(b1-3)Gal(b1-3)GalNAc	[9, 4, 4, 23]	['QuiNAc', 'Gal', 'Gal', 'GalNAc']	Novel
671	SBID16184	0.996488094329834	False	QuiNAc(a1-3)Gal(b1-3)Gal(b1-3)GlcNAc	[5, 4, 4, 23]	['QuiNAc', 'Gal', 'Gal', 'GlcNAc']	Novel
671	SBID16184	0.9373363256454468	False	QuiNAc(a1-3)Gal(b1-3)Gal(b1-3)GalNAc	[9, 4, 4, 23]	['QuiNAc', 'Gal', 'Gal', 'GalNAc']	Novel
671	SBID16184	0.7334785461425781	False	GlcNAc(a1-3)Gal(b1-3)Gal(b1-3)GalNAc	[9, 4, 4, 5]	['GlcNAc', 'Gal', 'Gal', 'GalNAc']	Novel
671	SBID16184	0.99073326587677	False	GlcNAc(a1-3)Gal(b1-3)Gal(b1-3)GlcNAc	[5, 4, 4, 5]	['GlcNAc', 'Gal', 'Gal', 'GlcNAc']	Novel
